,t1_buy,t2_buy,t3_buy,t1_prom,t2_prom,t3_prom,p_no_prom,size_no_prom,p_prom,size_prom,prom,has_bought,size,t1_size,t2_size,t3_size
11,0,0,1,0,1,1,0.175,80.91495307631853,0.1966321504713814,84.07969918800661,1,0,0.0,0.0,0.0,92.0895029477468
41,1,0,1,0,0,1,0.1999999999999999,101.82067616688936,0.21189776446417,94.10143687072566,0,0,0.0,109.76015062287422,0.0,108.13578600676757
31,0,1,1,1,1,1,0.55,96.09411537030373,0.5499794791740377,91.53430990159312,0,1,102.88186941208761,0.0,96.44798296294456,103.05674578867256
50,1,1,0,0,1,0,0.55,94.39946451835708,0.5447682747333553,97.90434661026354,1,0,0.0,100.28688131517403,93.48533190769314,0.0
30,0,1,1,1,1,0,0.5,43.5047858492615,0.5015869035713653,55.416170179985166,1,1,63.73961414950276,0.0,45.094349055036005,57.144373388807324
28,0,1,1,1,0,0,0.4,49.93889142783424,0.3782754315991496,54.89480524562234,0,1,46.430387576754214,0.0,45.64489199970643,40.08517119968311
33,1,0,0,0,0,1,0.275,69.53819313455325,0.2492346303962639,83.53307527247065,0,0,0.0,62.228440461929246,0.0,0.0
4,0,0,0,1,0,0,0.3,78.79949019980354,0.3373448777471338,94.60932129808572,1,1,92.47922054591386,0.0,0.0,0.0
31,0,1,1,1,1,1,0.55,96.09411537030373,0.5499794791740377,91.53430990159312,0,0,0.0,0.0,80.90232202092218,86.4068124648156
7,0,0,0,1,1,1,0.45,124.95471414227302,0.5251574228249948,116.05885940321578,1,1,106.41551891983325,0.0,0.0,0.0
55,1,1,0,1,1,1,0.75,104.0332073346202,0.8922042295314567,124.53047546787587,0,1,93.57346608194663,125.8172516814286,134.88294833535878,0.0
60,1,1,1,1,0,0,0.65,44.47859920883696,0.6739575848565167,55.60127209329792,1,1,54.163606950009026,44.956586360499436,49.03898925409909,35.44595263887655
47,1,0,1,1,1,1,0.575,123.52227990123114,0.5405136241769319,115.07747405994068,0,1,120.23514749021855,104.90969378407395,0.0,117.45527309937269
24,0,1,1,0,0,0,0.2,62.28783307416421,0.2352786735134547,65.45337963755829,1,0,0.0,0.0,64.79708980942019,73.26180868558117
25,0,1,1,0,0,1,0.175,74.39251163596195,0.1836862380081234,78.73973438224753,1,0,0.0,0.0,66.3631173972273,77.16073345238894
33,1,0,0,0,0,1,0.275,69.53819313455325,0.2492346303962639,83.53307527247065,1,1,75.38246923245234,75.57574950315751,0.0,0.0
60,1,1,1,1,0,0,0.65,44.47859920883696,0.6739575848565167,55.60127209329792,1,1,45.58348034703527,57.93831388539712,58.278510336145544,40.45363999626953
19,0,1,0,0,1,1,0.35,75.26833576769187,0.3387898397357554,77.66400796825285,0,0,0.0,0.0,73.545103167126,0.0
30,0,1,1,1,1,0,0.5,43.5047858492615,0.5015869035713653,55.416170179985166,0,0,0.0,0.0,42.23857715460796,47.62806760719765
11,0,0,1,0,1,1,0.175,80.91495307631853,0.1966321504713814,84.07969918800661,0,0,0.0,0.0,0.0,98.56357870028373
57,1,1,1,0,0,1,0.425,68.93221941696467,0.494294086364621,84.78378222934286,0,0,0.0,69.08476165707053,79.34827267311366,81.87668168491415
15,0,0,1,1,1,1,0.425,116.88447686471896,0.5019993618257215,142.9908507116274,1,0,0.0,0.0,0.0,133.34930388973265
9,0,0,1,0,0,1,0.05,95.18287313037716,0.0583593116255889,94.6325381886847,1,0,0.0,0.0,0.0,86.32288047055927
42,1,0,1,0,1,0,0.375,113.88853708496804,0.3546815713069665,110.54961300863955,0,0,0.0,101.06250412134104,0.0,121.70736379660701
55,1,1,0,1,1,1,0.75,104.0332073346202,0.8922042295314567,124.53047546787587,0,1,109.46165077834544,121.9820755471387,126.67653133416322,0.0
35,1,0,0,0,1,1,0.4,55.2702730804946,0.4033838777232691,65.46226911808255,1,0,0.0,53.87142685936318,0.0,0.0
25,0,1,1,0,0,1,0.175,74.39251163596195,0.1836862380081234,78.73973438224753,1,1,70.41429785172444,0.0,72.75834046268653,88.02743260936825
26,0,1,1,0,1,0,0.35,86.46037255404062,0.4043186008323386,87.53894524786821,0,1,99.87592797852837,0.0,79.78344953017111,82.44125012023733
13,0,0,1,1,0,1,0.1999999999999999,72.8128388699362,0.1941544880515839,75.52902136868046,0,0,0.0,0.0,0.0,88.76091050910347
34,1,0,0,0,1,0,0.45,81.60605405263192,0.4871017505235103,105.76769688358758,1,1,105.09660077559701,93.09415726298485,0.0,0.0
43,1,0,1,0,1,1,0.3249999999999999,87.5527561128307,0.3126080989778332,112.04347095987367,1,0,0.0,76.88737172421303,0.0,124.17278205030306
38,1,0,0,1,1,0,0.6,38.6504673478528,0.6477489116723459,49.84674005634847,1,1,58.734055414142674,38.044979530868474,0.0,0.0
33,1,0,0,0,0,1,0.275,69.53819313455325,0.2492346303962639,83.53307527247065,1,1,72.94595223715665,55.11827633035646,0.0,0.0
13,0,0,1,1,0,1,0.1999999999999999,72.8128388699362,0.1941544880515839,75.52902136868046,1,1,76.17502756558953,0.0,0.0,88.21235583749574
26,0,1,1,0,1,0,0.35,86.46037255404062,0.4043186008323386,87.53894524786821,0,1,76.37089467746642,0.0,96.63123739649234,89.04955937891476
18,0,1,0,0,1,0,0.4,101.6041167398292,0.459167609100486,97.9236607105926,0,0,0.0,0.0,88.85192534143138,0.0
20,0,1,0,1,0,0,0.45,65.08263561362281,0.4728729987577347,84.14419146160101,0,0,0.0,0.0,76.28803139144765,0.0
29,0,1,1,1,0,1,0.3249999999999999,52.02247737552098,0.3446123708700661,58.20210016447598,0,0,0.0,0.0,64.50645728756898,69.4355401251954
52,1,1,0,1,0,0,0.6,57.87798339215071,0.6354376770478641,53.80252863053108,0,0,0.0,45.78407702540855,60.60118463640632,0.0
45,1,0,1,1,0,1,0.35,79.4506419064484,0.3965661994349728,95.52242405718142,1,1,110.26833407376775,107.7432778701354,0.0,104.05135668467386
63,1,1,1,1,1,1,0.8,90.63382315130644,0.8136690536236876,83.1549059826161,1,1,98.01947330156467,97.53192579318248,68.7863883987194,74.46951137834701
44,1,0,1,1,0,0,0.425,77.36705595876165,0.3881157446856691,70.80105650557655,0,1,80.11250615780303,61.3630887632988,0.0,85.50791312754447
37,1,0,0,1,0,1,0.425,47.16815887411228,0.4295275582337363,50.829141009149446,1,1,60.07491736899182,38.63013487032454,0.0,0.0
17,0,1,0,0,0,1,0.225,89.53625582175053,0.2562718006677685,106.65219141321282,0,0,0.0,0.0,88.18527784130161,0.0
52,1,1,0,1,0,0,0.6,57.87798339215071,0.6354376770478641,53.80252863053108,1,1,54.709046931594955,50.08212964682474,68.56951372231799,0.0
21,0,1,0,1,0,1,0.375,67.16622156130956,0.4395571520218141,65.18026469248423,0,1,73.35070358345453,0.0,61.76423564736535,0.0
25,0,1,1,0,0,1,0.175,74.39251163596195,0.1836862380081234,78.73973438224753,0,0,0.0,0.0,59.57062454197446,78.74667952959302
52,1,1,0,1,0,0,0.6,57.87798339215071,0.6354376770478641,53.80252863053108,1,0,0.0,64.81979179289979,52.35173289536708,0.0
8,0,0,1,0,0,0,0.075,83.07819456857943,0.0760175399766955,89.43554033446033,0,0,0.0,0.0,0.0,71.39220718665908
32,1,0,0,0,0,0,0.3,57.43351457275551,0.2822289028166885,73.74719015816449,1,0,0.0,70.87701585148652,0.0,0.0
15,0,0,1,1,1,1,0.425,116.88447686471896,0.5019993618257215,142.9908507116274,0,1,115.15181300115832,0.0,0.0,130.94934659671478
29,0,1,1,1,0,1,0.3249999999999999,52.02247737552098,0.3446123708700661,58.20210016447598,0,0,0.0,0.0,50.45279270966681,65.85785970343
60,1,1,1,1,0,0,0.65,44.47859920883696,0.6739575848565167,55.60127209329792,1,0,0.0,41.980232188193185,57.14720508287016,46.78459077901678
12,0,0,1,1,0,0,0.275,70.72925292224947,0.2554470702631138,89.94646402747996,1,0,0.0,0.0,0.0,72.0864137346102
31,0,1,1,1,1,1,0.55,96.09411537030373,0.5499794791740377,91.53430990159312,0,1,110.21967483629112,0.0,90.68059799246795,87.37132854703331
9,0,0,1,0,0,1,0.05,95.18287313037716,0.0583593116255889,94.6325381886847,1,0,0.0,0.0,0.0,92.76417193003061
0,0,0,0,0,0,0,0.1,91.1484318461335,0.1086630914442542,117.40284869551238,1,0,0.0,0.0,0.0,0.0
8,0,0,1,0,0,0,0.075,83.07819456857943,0.0760175399766955,89.43554033446033,1,1,85.29351331343915,0.0,0.0,86.87438919435367
63,1,1,1,1,1,1,0.8,90.63382315130644,0.8136690536236876,83.1549059826161,1,1,75.24696236786686,69.98120093207876,85.95439918070309,96.55943949463658
40,1,0,1,0,0,0,0.2249999999999999,89.71599760509163,0.2379321065631967,94.31370447282202,0,1,101.68314788454936,90.65781141114287,0.0,92.78230755578392
52,1,1,0,1,0,0,0.6,57.87798339215071,0.6354376770478641,53.80252863053108,0,1,67.34742887927038,63.92547211738165,63.17622746262512,0.0
21,0,1,0,1,0,1,0.375,67.16622156130956,0.4395571520218141,65.18026469248423,1,0,0.0,0.0,64.69810735063433,0.0
3,0,0,0,0,1,1,0.2,88.9851903538726,0.2132350067548039,87.37153083976243,0,0,0.0,0.0,0.0,0.0
20,0,1,0,1,0,0,0.45,65.08263561362281,0.4728729987577347,84.14419146160101,0,0,0.0,0.0,67.99403349361702,0.0
47,1,0,1,1,1,1,0.575,123.52227990123114,0.5405136241769319,115.07747405994068,0,0,0.0,100.66245375486376,0.0,102.32766097217385
9,0,0,1,0,0,1,0.05,95.18287313037716,0.0583593116255889,94.6325381886847,0,0,0.0,0.0,0.0,95.36228859796998
40,1,0,1,0,0,0,0.2249999999999999,89.71599760509163,0.2379321065631967,94.31370447282202,0,0,0.0,85.70491226191898,0.0,91.17551431089394
42,1,0,1,0,1,0,0.375,113.88853708496804,0.3546815713069665,110.54961300863955,0,0,0.0,101.20889001671365,0.0,112.30681160959213
40,1,0,1,0,0,0,0.2249999999999999,89.71599760509163,0.2379321065631967,94.31370447282202,1,0,0.0,83.19141876240765,0.0,82.19613083732914
50,1,1,0,0,1,0,0.55,94.39946451835708,0.5447682747333553,97.90434661026354,0,1,101.43572956837447,82.01136189179078,89.97485837476134,0.0
32,1,0,0,0,0,0,0.3,57.43351457275551,0.2822289028166885,73.74719015816449,1,0,0.0,52.42468827519136,0.0,0.0
62,1,1,1,1,1,0,0.75,38.04449363026422,0.7525175221795499,44.596441512534,1,1,33.99663429491068,58.01447545309097,47.465887039043736,43.54898977207037
20,0,1,0,1,0,0,0.45,65.08263561362281,0.4728729987577347,84.14419146160101,1,1,78.4080910565019,0.0,65.16329631336164,0.0
28,0,1,1,1,0,0,0.4,49.93889142783424,0.3782754315991496,54.89480524562234,1,0,0.0,0.0,58.303080650214085,43.26114329521987
18,0,1,0,0,1,0,0.4,101.6041167398292,0.459167609100486,97.9236607105926,0,0,0.0,0.0,104.096404279076,0.0
52,1,1,0,1,0,0,0.6,57.87798339215071,0.6354376770478641,53.80252863053108,0,0,0.0,67.3757294522486,71.94678815456918,0.0
46,1,0,1,1,1,0,0.5249999999999999,70.93295038018891,0.6177016188542884,65.66250686291751,1,1,58.9770843486959,70.13084436062661,0.0,80.30603646532414
27,0,1,1,0,1,1,0.3,60.124591581903296,0.2782597581833084,70.49993796299142,0,0,0.0,0.0,74.44428943811863,76.11514865178134
29,0,1,1,1,0,1,0.3249999999999999,52.02247737552098,0.3446123708700661,58.20210016447598,0,1,55.353307332504805,0.0,39.90382500098092,73.16431356175845
31,0,1,1,1,1,1,0.55,96.09411537030373,0.5499794791740377,91.53430990159312,1,0,0.0,0.0,94.59189705218144,76.86505097153793
49,1,1,0,0,0,1,0.375,82.33160360027841,0.4483884649375667,97.12369924576852,1,1,83.38693435220661,87.6137578900721,94.8526368586624,0.0
28,0,1,1,1,0,0,0.4,49.93889142783424,0.3782754315991496,54.89480524562234,1,0,0.0,0.0,63.616370642714884,57.60909986065394
57,1,1,1,0,0,1,0.425,68.93221941696467,0.494294086364621,84.78378222934286,1,1,79.18673687562193,81.70775833354729,59.45677765223899,96.672254078555
31,0,1,1,1,1,1,0.55,96.09411537030373,0.5499794791740377,91.53430990159312,1,1,85.15365263784254,0.0,92.37879489507293,92.06273061157839
62,1,1,1,1,1,0,0.75,38.04449363026422,0.7525175221795499,44.596441512534,1,1,54.64558934134128,31.257322370418432,45.31843259200475,31.031975048688807
37,1,0,0,1,0,1,0.425,47.16815887411228,0.4295275582337363,50.829141009149446,0,0,0.0,51.33828074082086,0.0,0.0
2,0,0,0,0,1,0,0.25,115.32097132600992,0.2557487496146966,105.96969141475408,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0.1,91.1484318461335,0.1086630914442542,117.40284869551238,0,0,0.0,0.0,0.0,0.0
51,1,1,0,0,1,1,0.5,68.06368354621976,0.4989004002974317,66.67223740268619,0,0,0.0,55.92156716746398,55.4239447691045,0.0
13,0,0,1,1,0,1,0.1999999999999999,72.8128388699362,0.1941544880515839,75.52902136868046,0,0,0.0,0.0,0.0,62.975477586836774
23,0,1,0,1,1,1,0.6000000000000001,111.23785955609227,0.7095777128005029,116.30108875434183,0,0,0.0,0.0,114.77088631281886,0.0
57,1,1,1,0,0,1,0.425,68.93221941696467,0.494294086364621,84.78378222934286,0,1,79.79587340964338,58.781654626383414,69.38071420578314,73.76235114696942
9,0,0,1,0,0,1,0.05,95.18287313037716,0.0583593116255889,94.6325381886847,0,0,0.0,0.0,0.0,103.23554201469733
7,0,0,0,1,1,1,0.45,124.95471414227302,0.5251574228249948,116.05885940321578,1,1,114.19251097485413,0.0,0.0,0.0
0,0,0,0,0,0,0,0.1,91.1484318461335,0.1086630914442542,117.40284869551238,1,0,0.0,0.0,0.0,0.0
53,1,1,0,1,0,1,0.5249999999999999,59.961569339837446,0.5478593989732252,61.41645464613427,1,1,65.14040764939602,71.5544317292833,74.52771808072845,0.0
37,1,0,0,1,0,1,0.425,47.16815887411228,0.4295275582337363,50.829141009149446,1,1,42.45552764208008,48.74481319362623,0.0,0.0
32,1,0,0,0,0,0,0.3,57.43351457275551,0.2822289028166885,73.74719015816449,0,1,65.5019702886782,68.69942617533499,0.0,0.0
9,0,0,1,0,0,1,0.05,95.18287313037716,0.0583593116255889,94.6325381886847,0,0,0.0,0.0,0.0,94.60139289190704
25,0,1,1,0,0,1,0.175,74.39251163596195,0.1836862380081234,78.73973438224753,1,1,78.31470116680967,0.0,65.83872327054725,69.09221695169975
37,1,0,0,1,0,1,0.425,47.16815887411228,0.4295275582337363,50.829141009149446,1,0,0.0,36.863594969439944,0.0,0.0
11,0,0,1,0,1,1,0.175,80.91495307631853,0.1966321504713814,84.07969918800661,0,0,0.0,0.0,0.0,80.36355592616238
4,0,0,0,1,0,0,0.3,78.79949019980354,0.3373448777471338,94.60932129808572,0,0,0.0,0.0,0.0,0.0
17,0,1,0,0,0,1,0.225,89.53625582175053,0.2562718006677685,106.65219141321282,1,0,0.0,0.0,102.37064232752284,0.0
17,0,1,0,0,0,1,0.225,89.53625582175053,0.2562718006677685,106.65219141321282,0,0,0.0,0.0,91.70005849776136,0.0
23,0,1,0,1,1,1,0.6000000000000001,111.23785955609227,0.7095777128005029,116.30108875434183,0,1,113.95585276344283,0.0,130.58636916944732,0.0
63,1,1,1,1,1,1,0.8,90.63382315130644,0.8136690536236876,83.1549059826161,0,1,77.08040941199195,85.61752906119443,83.08787755428567,86.31492590316914
21,0,1,0,1,0,1,0.375,67.16622156130956,0.4395571520218141,65.18026469248423,1,1,54.453194988832294,0.0,63.90682323604736,0.0
39,1,0,0,1,1,1,0.65,91.239796868895,0.7560523788295782,112.95499746551694,1,1,108.74905813499915,127.21029956031157,0.0,0.0
11,0,0,1,0,1,1,0.175,80.91495307631853,0.1966321504713814,84.07969918800661,0,0,0.0,0.0,0.0,91.56376057486375
9,0,0,1,0,0,1,0.05,95.18287313037716,0.0583593116255889,94.6325381886847,0,0,0.0,0.0,0.0,97.80765188376577
43,1,0,1,0,1,1,0.3249999999999999,87.5527561128307,0.3126080989778332,112.04347095987367,1,0,0.0,100.78582045819611,0.0,103.01902158858947
31,0,1,1,1,1,1,0.55,96.09411537030373,0.5499794791740377,91.53430990159312,0,1,88.86751841170944,0.0,80.74279204135787,85.64173965226452
61,1,1,1,1,0,1,0.575,46.5621851565237,0.5812657150987016,52.520463810316485,0,0,0.0,49.031888217132646,41.08651809607368,48.194635697379844
48,1,1,0,0,0,0,0.3999999999999999,70.22692503848067,0.4251599998993235,69.70010317616726,0,1,65.04247504059553,64.0788966630572,70.80708780335117,0.0
62,1,1,1,1,1,0,0.75,38.04449363026422,0.7525175221795499,44.596441512534,0,1,31.765576934699116,34.90860876524259,42.39062873553354,50.647924635760226
1,0,0,0,0,0,1,0.075,103.25311040793125,0.0862118197740246,108.424488194058,1,0,0.0,0.0,0.0,0.0
47,1,0,1,1,1,1,0.575,123.52227990123114,0.5405136241769319,115.07747405994068,0,1,134.47064167562098,127.70356669569492,0.0,128.85517391618592
57,1,1,1,0,0,1,0.425,68.93221941696467,0.494294086364621,84.78378222934286,1,0,0.0,62.54117025996527,76.94544111127772,79.97079064202144
16,0,1,0,0,0,0,0.25,77.43157725995277,0.279313802708412,76.84143764840437,0,0,0.0,0.0,68.75978016163461,0.0
14,0,0,1,1,1,0,0.375,64.29514734367673,0.3851418425797517,67.94888325071355,0,0,0.0,0.0,0.0,50.79504869926434
4,0,0,0,1,0,0,0.3,78.79949019980354,0.3373448777471338,94.60932129808572,1,0,0.0,0.0,0.0,0.0
55,1,1,0,1,1,1,0.75,104.0332073346202,0.8922042295314567,124.53047546787587,0,0,0.0,137.21233681206704,128.58036518016314,0.0
35,1,0,0,0,1,1,0.4,55.2702730804946,0.4033838777232691,65.46226911808255,0,1,50.37077385304542,44.47548280489993,0.0,0.0
11,0,0,1,0,1,1,0.175,80.91495307631853,0.1966321504713814,84.07969918800661,0,0,0.0,0.0,0.0,78.69123121053408
5,0,0,0,1,0,1,0.2249999999999999,80.88307614749027,0.2444926323022708,98.24368202148004,0,0,0.0,0.0,0.0,0.0
5,0,0,0,1,0,1,0.2249999999999999,80.88307614749027,0.2444926323022708,98.24368202148004,1,0,0.0,0.0,0.0,0.0
6,0,0,0,1,1,0,0.3999999999999999,72.3653846212308,0.4371386869762977,76.62877296356378,0,1,62.055537287182254,0.0,0.0,0.0
52,1,1,0,1,0,0,0.6,57.87798339215071,0.6354376770478641,53.80252863053108,1,1,40.55479249436641,38.95852262895095,60.2691454001757,0.0
50,1,1,0,0,1,0,0.55,94.39946451835708,0.5447682747333553,97.90434661026354,0,1,79.82156994798216,107.09380400137766,90.31545649029303,0.0
7,0,0,0,1,1,1,0.45,124.95471414227302,0.5251574228249948,116.05885940321578,1,1,112.5857555591952,0.0,0.0,0.0
18,0,1,0,0,1,0,0.4,101.6041167398292,0.459167609100486,97.9236607105926,1,0,0.0,0.0,101.88886599889292,0.0
21,0,1,0,1,0,1,0.375,67.16622156130956,0.4395571520218141,65.18026469248423,1,1,69.42656045101856,0.0,76.23377661173879,0.0
22,0,1,0,1,1,0,0.55,58.64853003505007,0.5292510958376767,63.08698136326425,1,1,64.80892060499639,0.0,72.90740670549988,0.0
58,1,1,1,0,1,0,0.6000000000000001,81.00008033504335,0.613435264140785,99.029041275943,1,1,110.65381045651714,81.958615760847,98.64655101021218,93.52995489562544
9,0,0,1,0,0,1,0.05,95.18287313037716,0.0583593116255889,94.6325381886847,0,0,0.0,0.0,0.0,106.4645184960016
44,1,0,1,1,0,0,0.425,77.36705595876165,0.3881157446856691,70.80105650557655,1,0,0.0,59.084611191004534,0.0,75.40701621274721
0,0,0,0,0,0,0,0.1,91.1484318461335,0.1086630914442542,117.40284869551238,0,0,0.0,0.0,0.0,0.0
53,1,1,0,1,0,1,0.5249999999999999,59.961569339837446,0.5478593989732252,61.41645464613427,0,1,69.55007467609744,49.88072750147184,57.046727684719556,0.0
11,0,0,1,0,1,1,0.175,80.91495307631853,0.1966321504713814,84.07969918800661,1,1,98.00329554786369,0.0,0.0,88.94622072760292
63,1,1,1,1,1,1,0.8,90.63382315130644,0.8136690536236876,83.1549059826161,0,1,105.32898073324955,95.00017852163252,72.23970987777193,71.37718944438532
4,0,0,0,1,0,0,0.3,78.79949019980354,0.3373448777471338,94.60932129808572,1,0,0.0,0.0,0.0,0.0
62,1,1,1,1,1,0,0.75,38.04449363026422,0.7525175221795499,44.596441512534,1,1,48.92824858066546,42.23081141194328,29.746713633781003,29.252788630406286
28,0,1,1,1,0,0,0.4,49.93889142783424,0.3782754315991496,54.89480524562234,0,1,35.97553252598708,0.0,51.3753382843556,51.574419913296694
9,0,0,1,0,0,1,0.05,95.18287313037716,0.0583593116255889,94.6325381886847,1,0,0.0,0.0,0.0,82.66058983123493
48,1,1,0,0,0,0,0.3999999999999999,70.22692503848067,0.4251599998993235,69.70010317616726,0,0,0.0,82.54435561253118,68.83535717451426,0.0
48,1,1,0,0,0,0,0.3999999999999999,70.22692503848067,0.4251599998993235,69.70010317616726,0,0,0.0,61.70591467754501,64.76731853361075,0.0
49,1,1,0,0,0,1,0.375,82.33160360027841,0.4483884649375667,97.12369924576852,0,1,84.16703316241913,82.11646484387808,88.56425969184541,0.0
33,1,0,0,0,0,1,0.275,69.53819313455325,0.2492346303962639,83.53307527247065,0,1,82.30509306153286,64.97182912669274,0.0,0.0
16,0,1,0,0,0,0,0.25,77.43157725995277,0.279313802708412,76.84143764840437,0,0,0.0,0.0,86.42397314577836,0.0
43,1,0,1,0,1,1,0.3249999999999999,87.5527561128307,0.3126080989778332,112.04347095987367,0,0,0.0,98.50548550577895,0.0,121.23555514516576
59,1,1,1,0,1,1,0.55,54.66429936290602,0.5489753046452135,67.31071808688705,0,1,51.40693761727436,65.1037696431906,72.282842134227,67.14084154023114
58,1,1,1,0,1,0,0.6000000000000001,81.00008033504335,0.613435264140785,99.029041275943,0,1,81.10051961140567,83.17695615168057,95.05592327856802,70.04873545281802
1,0,0,0,0,0,1,0.075,103.25311040793125,0.0862118197740246,108.424488194058,0,0,0.0,0.0,0.0,0.0
29,0,1,1,1,0,1,0.3249999999999999,52.02247737552098,0.3446123708700661,58.20210016447598,1,0,0.0,0.0,41.763468613891646,59.90709705575853
14,0,0,1,1,1,0,0.375,64.29514734367673,0.3851418425797517,67.94888325071355,1,0,0.0,0.0,0.0,67.05236538721965
34,1,0,0,0,1,0,0.45,81.60605405263192,0.4871017505235103,105.76769688358758,0,1,75.75069300674801,69.83624389792546,0.0,0.0
56,1,1,1,0,0,0,0.45,56.82754085516693,0.5042273847006001,68.88754565661692,0,1,62.30793246597128,43.160711968700426,70.07556966771264,46.277100286511995
0,0,0,0,0,0,0,0.1,91.1484318461335,0.1086630914442542,117.40284869551238,0,0,0.0,0.0,0.0,0.0
5,0,0,0,1,0,1,0.2249999999999999,80.88307614749027,0.2444926323022708,98.24368202148004,0,0,0.0,0.0,0.0,0.0
10,0,0,1,0,1,0,0.225,107.25073404845584,0.2548824879975176,101.34668745567468,1,0,0.0,0.0,0.0,98.60610699117075
20,0,1,0,1,0,0,0.45,65.08263561362281,0.4728729987577347,84.14419146160101,1,0,0.0,0.0,58.805781057516015,0.0
4,0,0,0,1,0,0,0.3,78.79949019980354,0.3373448777471338,94.60932129808572,0,1,66.68116001798617,0.0,0.0,0.0
19,0,1,0,0,1,1,0.35,75.26833576769187,0.3387898397357554,77.66400796825285,1,0,0.0,0.0,91.59228704629069,0.0
46,1,0,1,1,1,0,0.5249999999999999,70.93295038018891,0.6177016188542884,65.66250686291751,0,0,0.0,54.77016070488232,0.0,63.625220778877804
33,1,0,0,0,0,1,0.275,69.53819313455325,0.2492346303962639,83.53307527247065,0,1,82.21969946919981,65.59495028682132,0.0,0.0
37,1,0,0,1,0,1,0.425,47.16815887411228,0.4295275582337363,50.829141009149446,0,1,45.20437590300882,62.59132815415343,0.0,0.0
62,1,1,1,1,1,0,0.75,38.04449363026422,0.7525175221795499,44.596441512534,1,1,40.188721117260854,49.727319744153625,33.64629256452576,23.87309766493483
62,1,1,1,1,1,0,0.75,38.04449363026422,0.7525175221795499,44.596441512534,1,0,0.0,31.451819546672446,31.55847741107179,24.254675033769313
36,1,0,0,1,0,0,0.5,45.08457292642554,0.4794532860368049,49.3239629815016,1,0,0.0,60.928615885883325,0.0,0.0
52,1,1,0,1,0,0,0.6,57.87798339215071,0.6354376770478641,53.80252863053108,0,0,0.0,43.3654245528094,63.82477610440512,0.0
51,1,1,0,0,1,1,0.5,68.06368354621976,0.4989004002974317,66.67223740268619,0,0,0.0,82.92344496451247,52.622045870886716,0.0
32,1,0,0,0,0,0,0.3,57.43351457275551,0.2822289028166885,73.74719015816449,0,1,70.72825607526363,63.83610840489228,0.0,0.0
58,1,1,1,0,1,0,0.6000000000000001,81.00008033504335,0.613435264140785,99.029041275943,1,0,0.0,68.75825556778177,92.34548262448267,70.35558603863896
7,0,0,0,1,1,1,0.45,124.95471414227302,0.5251574228249948,116.05885940321578,1,0,0.0,0.0,0.0,0.0
3,0,0,0,0,1,1,0.2,88.9851903538726,0.2132350067548039,87.37153083976243,1,0,0.0,0.0,0.0,0.0
46,1,0,1,1,1,0,0.5249999999999999,70.93295038018891,0.6177016188542884,65.66250686291751,1,0,0.0,67.52979253910667,0.0,79.31243816197407
29,0,1,1,1,0,1,0.3249999999999999,52.02247737552098,0.3446123708700661,58.20210016447598,1,0,0.0,0.0,64.79735742558084,57.39390402030793
4,0,0,0,1,0,0,0.3,78.79949019980354,0.3373448777471338,94.60932129808572,1,1,107.67541803561517,0.0,0.0,0.0
21,0,1,0,1,0,1,0.375,67.16622156130956,0.4395571520218141,65.18026469248423,0,0,0.0,0.0,61.078735024435645,0.0
35,1,0,0,0,1,1,0.4,55.2702730804946,0.4033838777232691,65.46226911808255,1,0,0.0,53.61059466330448,0.0,0.0
49,1,1,0,0,0,1,0.375,82.33160360027841,0.4483884649375667,97.12369924576852,1,1,85.53939794376973,68.27401746758511,81.22467830310981,0.0
33,1,0,0,0,0,1,0.275,69.53819313455325,0.2492346303962639,83.53307527247065,1,1,97.71745261704694,81.99369759663743,0.0,0.0
44,1,0,1,1,0,0,0.425,77.36705595876165,0.3881157446856691,70.80105650557655,1,1,75.88589996122921,83.53033074200619,0.0,85.27750138104845
55,1,1,0,1,1,1,0.75,104.0332073346202,0.8922042295314567,124.53047546787587,0,1,107.91889343299661,138.79149118518978,133.12340147842016,0.0
9,0,0,1,0,0,1,0.05,95.18287313037716,0.0583593116255889,94.6325381886847,0,0,0.0,0.0,0.0,100.50622366125715
7,0,0,0,1,1,1,0.45,124.95471414227302,0.5251574228249948,116.05885940321578,0,0,0.0,0.0,0.0,0.0
11,0,0,1,0,1,1,0.175,80.91495307631853,0.1966321504713814,84.07969918800661,0,1,91.85376204804939,0.0,0.0,87.30530282892707
8,0,0,1,0,0,0,0.075,83.07819456857943,0.0760175399766955,89.43554033446033,1,0,0.0,0.0,0.0,85.8444992314792
41,1,0,1,0,0,1,0.1999999999999999,101.82067616688936,0.21189776446417,94.10143687072566,1,0,0.0,113.2795363576307,0.0,94.38191183181391
7,0,0,0,1,1,1,0.45,124.95471414227302,0.5251574228249948,116.05885940321578,1,0,0.0,0.0,0.0,0.0
15,0,0,1,1,1,1,0.425,116.88447686471896,0.5019993618257215,142.9908507116274,0,0,0.0,0.0,0.0,137.52513508979106
47,1,0,1,1,1,1,0.575,123.52227990123114,0.5405136241769319,115.07747405994068,1,1,127.34664518416004,122.18957059898538,0.0,107.59477424828984
43,1,0,1,0,1,1,0.3249999999999999,87.5527561128307,0.3126080989778332,112.04347095987367,0,1,76.83593748847242,99.73107655533894,0.0,103.12741692758843
28,0,1,1,1,0,0,0.4,49.93889142783424,0.3782754315991496,54.89480524562234,1,0,0.0,0.0,47.74938979563192,42.29926588486121
